ID,Locale,DurationMS,BroadcastTextID
18806,5,1260,307371
18807,7,1260,307371
18808,5,4282,311606
18809,7,4282,311606
18810,5,6307,311607
18811,7,6307,311607
18812,5,4226,311608
18813,7,4226,311608
18814,5,5452,311609
18815,7,5452,311609
18816,5,5736,311610
18817,12,3117,316468
18818,14,3117,316468
18819,12,1467,316471
18820,14,1467,316471
18821,12,4378,316472
18822,14,4378,316472
18823,12,7371,316473
18824,14,7371,316473
18825,12,2074,316475
18826,14,2074,316475
18827,12,6525,316476
18828,14,6525,316476
18829,12,1986,316477
18830,14,1986,316477
18831,12,5012,316479
18832,14,5012,316479
18833,12,2208,316480
18834,14,2208,316480
18835,12,1347,316482
18836,14,1347,316482
18837,12,2696,316932
18838,14,2696,316932
18839,12,4664,316933
18840,14,4664,316933
18841,12,5240,316934
18842,14,5240,316934
18843,12,5423,316935
18844,14,5423,316935
18845,12,3323,316938
18846,14,3323,316938
18847,12,3097,316939
18848,14,3097,316939
18849,12,5899,316940
18850,14,5899,316940
18851,12,5099,316944
18852,14,5099,316944
18853,12,4567,316945
18854,14,4567,316945
18855,12,5131,316946
18856,14,5131,316946
18857,12,6828,316951
18858,14,6828,316951
18859,12,4055,316953
18860,14,4055,316953
18861,12,4739,316954
18862,14,4739,316954
18863,12,1368,316962
18864,14,1368,316962
18865,12,2215,316963
18866,14,2215,316963
18867,12,1661,316964
18868,14,1661,316964
18869,12,3439,316974
18870,14,3439,316974
18871,12,3763,316975
18872,14,3763,316975
18873,12,5333,316976
18874,14,5333,316976
18875,12,3748,316977
18876,14,3748,316977
18877,12,489,317356
18878,14,489,317356
18879,12,19628,317358
18880,14,19628,317358
18881,12,2985,317360
18882,14,2985,317360
18883,12,4481,317361
18884,14,4481,317361
18885,12,1871,317362
18886,14,1871,317362
18887,12,3134,317364
18888,14,3134,317364
18889,12,4030,317365
18890,14,4030,317365
18891,12,2461,317367
18892,14,2461,317367
18893,12,3235,317369
18894,14,3235,317369
18895,12,2496,317370
18896,14,2496,317370
18897,12,3037,317371
18898,14,3037,317371
18899,12,1975,317372
18900,14,1975,317372
18901,12,1937,317374
18902,14,1937,317374
18903,12,3824,317375
18904,14,3824,317375
18905,12,2181,317377
18906,14,2181,317377
18907,12,2506,317378
18908,14,2506,317378
18909,12,3506,317379
18910,14,3506,317379
18911,12,4095,317386
18912,14,4095,317386
18913,12,3329,317387
18914,14,3329,317387
18915,12,2131,317392
18916,14,2131,317392
18917,12,6129,317398
18918,14,6129,317398
18919,12,3192,317399
18920,14,3192,317399
18921,12,588,317400
18922,14,588,317400
18923,12,13499,317402
18924,14,13499,317402
18925,12,8887,317403
18926,14,8887,317403
18927,12,7584,317404
18928,14,7500,317404
18929,12,1666,317406
18930,14,1666,317406
18931,12,5428,304525
18932,14,5475,304525
18933,12,4373,304514
18934,14,4423,304514
18935,12,1609,303900
18936,14,2153,303900
18937,12,8090,304239
18938,14,5602,304239
18939,12,3223,304867
18940,14,3260,304867
18941,12,3733,304567
18942,14,3263,304567
18943,12,2538,304571
18944,14,2201,304571
18945,7,5736,311610
18946,5,8974,311611
18947,7,8974,311611
18948,5,7506,311612
18949,7,7506,311612
18950,5,8200,307372
18951,7,8748,307372
18952,5,6870,309331
18953,7,6811,309331
18954,5,9744,309332
18955,7,8733,309332
18956,5,9447,309333
18957,7,8298,309333
18958,5,6354,307375
18959,7,7647,307375
18960,5,4842,307378
18961,7,6186,307378
18962,5,5649,307379
18963,7,5994,307379
18964,5,7001,307380
18965,7,6298,307380
18966,5,3267,307381
18967,7,3330,307381
18968,5,3461,307382
18969,7,3055,307382
18970,5,647,307385
18971,7,618,307385
18972,5,3055,307383
18973,7,3069,307383
18974,5,6485,313879
18975,7,4967,313879
18976,5,6034,307350
18977,7,4483,307350
18978,5,15989,307386
18979,7,15418,307386
18980,5,6223,307388
18981,7,4773,307388
18982,5,2159,307389
18983,7,2429,307389
18984,5,9244,307391
18985,7,8359,307391
18986,5,5728,307348
18987,7,5427,307348
18988,5,6387,307395
18989,7,6327,307395
18990,5,7283,307399
18991,7,8586,307399
18992,5,4893,307351
18993,7,5566,307351
18994,5,4518,307373
18995,7,4518,307373
18996,5,10572,307374
18997,7,10572,307374
18998,5,5060,311613
18999,7,5060,311613
19000,5,8252,311614
19001,7,8252,311614
19002,5,11885,311615
19003,7,11885,311615
19004,5,9295,311616
19005,7,9295,311616
19006,5,5000,311617
19007,7,5000,311617
19008,5,11357,311618
19009,7,11357,311618
19010,5,4728,307393
19011,7,4280,307393
19012,5,5236,307394
19013,7,5521,307394
19014,5,6675,312023
19015,7,5357,312023
19016,5,4981,312024
19017,7,4343,312024
19018,5,7156,308488
19019,7,8380,308488
19020,5,5013,312356
19021,7,5097,312356
19022,5,4273,311769
19023,7,4367,311769
19024,5,1928,311913
19025,7,1661,311913
19026,5,2321,311917
19027,7,2148,311917
19028,5,2306,312000
19029,7,2620,312000
19030,5,1209,311794
19031,7,1555,311794
19032,5,1929,311795
19033,7,1833,311795
19034,5,2156,311999
19035,7,1692,311999
19036,5,1463,311793
19037,7,1760,311793
19038,5,8376,311563
19039,7,8370,311563
19040,5,7207,311579
19041,7,8249,311579
19042,5,4950,311689
19043,7,5412,311689
19044,5,6364,311686
19045,7,7809,311686
19046,5,4613,311580
19047,7,5005,311580
19048,5,6970,311672
19049,15,4321,304996
19050,13,5411,304996
19051,15,5088,304637
19052,13,4117,304637
19053,15,4082,304639
19054,13,4812,304639
19055,15,4526,304673
19056,13,4634,304673
19057,15,5471,304780
19058,13,6019,304780
19059,15,1363,304965
19060,13,1170,304965
19061,15,3039,304986
19062,13,2960,304986
19063,15,4429,311946
19064,13,6441,311946
19065,15,6706,311945
19066,13,6854,311945
19067,15,6829,311944
19068,13,6927,311944
19069,15,7682,311943
19070,13,7805,311943
19071,15,5358,311942
19072,13,5691,311942
19073,15,6548,311941
19074,13,6436,311941
19075,15,10834,311940
19076,13,12626,311940
19077,15,13567,311939
19078,13,11885,311939
19079,15,6583,311938
19080,13,7193,311938
19081,15,9880,311937
19082,13,9740,311937
19083,15,7332,311936
19084,13,8522,311936
19085,15,9130,311935
19086,13,8808,311935
19087,15,8256,311934
19088,13,8550,311934
19089,15,8782,311933
19090,13,9030,311933
19091,15,6927,311951
19092,13,7910,311951
19093,15,9779,311950
19094,13,7624,311950
19095,15,10584,311949
19096,13,10899,311949
19097,15,8343,311948
19098,13,9517,311948
19099,15,5064,310655
19100,13,5111,310655
19101,15,2366,310656
19102,13,2850,310656
19103,15,5827,311113
19104,13,5646,311113
19105,15,2453,311114
19106,13,2524,311114
19107,15,7076,311116
19108,13,7434,311116
19109,15,5794,311119
19110,13,5832,311119
19111,15,6344,311139
19112,13,6840,311139
19113,15,4031,311144
19114,13,4828,311144
19115,15,7369,311240
19116,13,6723,311240
19117,15,6309,311241
19118,13,5703,311241
19119,15,5103,311245
19120,13,4475,311245
19121,15,3401,311247
19122,13,3770,311247
19123,15,3523,311249
19124,13,4076,311249
19125,15,4720,311250
19126,13,5282,311250
19127,15,4772,311257
19128,13,5717,311257
19129,15,5573,311256
19130,13,5209,311256
19131,15,5468,311263
19132,13,4383,311263
19133,15,4329,311254
19134,13,4541,311254
19135,15,5928,311253
19136,13,7342,311253
19137,15,4897,311303
19138,13,5178,311303
19139,15,4084,311304
19140,13,4873,311304
19141,15,6741,310972
19142,13,5379,310972
19143,15,4509,310973
19144,13,3864,310973
19145,15,6020,311554
19146,13,5962,311554
19147,15,5776,311556
19148,13,4111,311556
19149,7,8281,311672
19150,5,3862,311590
19151,7,4773,311590
19152,5,4432,311673
19153,7,5255,311673
19154,5,3408,311687
19155,7,3197,311687
19156,5,2334,311796
19157,7,2926,311796
19158,5,1812,311799
19159,7,2244,311799
19160,5,1626,311797
19161,7,1819,311797
19162,5,1049,311767
19163,7,1611,311767
19164,5,2827,311770
19165,7,3902,311770
19166,5,2077,311772
19167,7,2764,311772
19168,5,1852,311910
19169,7,1587,311910
19170,5,2814,311920
19171,7,2197,311920
19172,5,2333,312001
19173,7,2306,312001
19174,5,2210,311998
19175,7,2260,311998
19176,5,3822,311591
19177,7,4712,311591
19178,5,5375,311688
19179,7,6676,311688
19180,5,1757,311909
19181,7,1383,311909
19182,5,1432,313059
19183,7,1230,313059
19184,5,6609,312967
19185,7,7709,312967
19186,5,8897,312978
19187,7,9297,312978
19188,5,4842,312973
19189,7,6240,312973
19190,5,9885,314047
19191,7,10179,314047
19192,5,3891,313066
19193,7,4018,313066
19194,15,9536,311262
19195,13,8084,311262
19196,15,6569,311691
19197,13,7381,311691
19198,15,5513,310746
19199,13,4458,310746
19200,15,6481,311565
19201,13,6228,311565
19202,15,4261,311549
19203,13,4105,311549
19204,15,4035,311550
19205,13,4121,311550
19206,15,4730,311576
19207,13,4554,311576
19208,15,5946,311577
19209,13,5128,311577
19210,15,7182,311647
19211,13,7098,311647
19212,15,5409,311648
19213,13,6977,311648
19214,15,7107,311665
19215,13,7951,311665
19216,15,5998,311666
19217,13,5231,311666
19218,15,2809,311546
19219,13,3343,311546
19220,15,8075,309165
19221,13,7385,309165
19222,15,6085,311921
19223,13,6212,311921
19224,15,4948,311349
19225,13,5043,311349
19226,15,6646,309078
19227,13,5583,309078
19228,15,5461,309184
19229,13,4719,309184
19230,15,6386,308186
19231,13,6624,308186
19232,15,8131,308131
19233,13,9923,308131
19234,15,3598,303894
19235,13,3248,303894
19236,15,4693,305170
19237,13,4922,305170
19238,15,4286,304074
19239,13,5348,304074
19240,15,3819,308468
19241,13,4095,308468
19242,15,5262,308487
19243,13,5529,308487
19244,15,7247,304642
19245,13,9343,304642
19246,15,6039,304643
19247,13,6747,304643
19248,15,5892,304688
19249,13,6411,304688
19250,15,6130,304760
19251,13,5473,304760
19252,15,3055,304777
19253,13,3778,304777
19254,15,4047,304861
19255,13,3103,304861
19256,15,4540,310641
19257,13,6070,310641
19258,5,2821,313121
19259,7,2208,313121
19260,5,5587,313118
19261,7,5502,313118
19262,5,4636,312981
19263,7,3856,312981
19264,5,6423,312976
19265,7,7398,312976
19266,5,5199,312975
19267,7,5635,312975
19268,5,5064,313117
19269,7,4261,313117
19270,5,8841,313030
19271,7,7847,313030
19272,5,7147,313077
19273,7,5863,313077
19274,5,7055,313119
19275,7,6546,313119
19276,5,6025,312368
19277,7,6227,312368
19278,5,3927,313060
19279,7,2958,313060
19280,15,3318,304534
19281,13,3690,304534
19282,15,5715,308589
19283,13,6242,308589
19284,15,7625,310642
19285,13,7014,310642
19286,15,1094,308508
19287,13,803,308508
19288,15,3933,308502
19289,13,2926,308502
19290,15,2485,311845
19291,13,2485,311845
19292,15,8627,311846
19293,13,8627,311846
19294,15,7669,311847
19295,13,7669,311847
19296,15,6099,311848
19297,13,6099,311848
19298,15,7099,311849
19299,13,7099,311849
19300,15,5047,311850
19301,13,5047,311850
19302,15,4400,311851
19303,13,4400,311851
19304,15,8290,311852
19305,13,8290,311852
19306,15,3253,311853
19307,13,3253,311853
19308,15,6174,311855
19309,13,6167,311855
19310,15,5008,311856
19311,13,5008,311856
19312,15,5930,311857
19313,13,5930,311857
19314,15,5773,311858
19315,13,5773,311858
19316,15,2915,311859
19317,13,2915,311859
19318,15,5120,311860
19319,13,4867,311860
19320,15,2860,312314
19321,13,2495,312314
19322,15,3741,312315
19323,13,3554,312315
19324,15,4647,312316
19325,13,3926,312316
19326,15,5844,312317
19327,13,6337,312317
19328,15,7354,312320
19329,13,6287,312320
19330,15,7080,312311
19331,13,7124,312311
19332,15,4523,312312
19333,13,4572,312312
19334,15,4360,312313
19335,13,4575,312313
19336,15,2334,311798
19337,13,2089,311798
19338,15,2385,311768
19339,13,2542,311768
19340,15,3669,311771
19341,13,3777,311771
19342,15,1823,311919
19343,13,2116,311919
19344,15,5596,309153
19345,13,6122,309153
19346,15,10562,307324
19347,13,10562,307324
19348,15,4991,311513
19349,13,4991,311513
19350,15,5451,311514
19351,13,5451,311514
19352,15,5779,307329
19353,13,6272,307329
19354,15,5680,307327
19355,13,5175,307327
19356,15,4868,307328
19357,13,5229,307328
19358,15,5027,307330
19359,13,5955,307330
19360,15,6267,307331
19361,13,5277,307331
19362,15,3303,307332
19363,13,3819,307332
19364,15,4223,307326
19365,13,4113,307326
19366,15,6039,307333
19367,13,5044,307333
19368,15,5707,307334
19369,13,4225,307334
19370,15,5026,307335
19371,13,4350,307335
19372,15,5588,307325
19373,13,5103,307325
19374,15,5482,307336
19375,13,5927,307336
19376,15,8381,307337
19377,13,7469,307337
19378,15,5827,311620
19379,13,5373,311620
19380,15,7442,307341
19381,13,6995,307341
19382,15,6881,307342
19383,13,7122,307342
19384,15,7049,311598
19385,13,7049,311598
19386,15,3767,311599
19387,13,3767,311599
19388,15,7880,311600
19389,13,7880,311600
19390,15,8238,311601
19391,13,8238,311601
19392,15,9611,311602
19393,13,9611,311602
19394,15,8695,311603
19395,13,8695,311603
19396,15,10438,311604
19397,13,10438,311604
19398,15,9780,311605
19399,13,9780,311605
19400,15,3782,308155
19401,13,3414,308155
19402,15,7929,307343
19403,13,7795,307343
19404,15,6717,307344
19405,13,6927,307344
19406,15,8183,307345
19407,13,8602,307345
19408,15,3641,307346
19409,13,3296,307346
19410,15,7996,307347
19411,13,7088,307347
19412,15,3912,307349
19413,13,3877,307349
19414,15,6865,307352
19415,13,6604,307352
19416,15,3423,307353
19417,13,4079,307353
19418,15,2383,307354
19419,13,2530,307354
19420,15,5465,307355
19421,13,4232,307355
19422,15,5601,312622
19423,13,4548,312622
19424,15,4994,307357
19425,13,4968,307357
19426,15,2973,307356
19427,13,3697,307356
19428,15,6835,307358
19429,4,6099,317398
19430,2,6129,317398
19431,4,3166,317399
19432,2,3187,317399
19433,4,566,317400
19434,2,591,317400
19435,4,13433,317402
19436,2,13505,317402
19437,4,7750,317403
19438,2,8889,317403
19439,4,6573,317404
19440,2,7325,317404
19441,4,1599,317406
19442,2,1665,317406
19443,4,4498,304525
19444,2,5376,304525
19445,4,4097,304514
19446,2,4214,304514
19447,4,1681,303900
19448,2,2238,303900
19449,4,5992,304239
19450,2,6306,304239
19451,4,3274,304867
19452,2,3189,304867
19453,4,3158,304567
19454,2,3254,304567
19455,4,2114,304571
19456,2,2943,304571
19457,4,7253,317254
19458,2,6960,317254
19459,6,4258,304996
19460,8,4366,304996
19461,6,4680,304637
19462,8,4887,304637
19463,6,4084,304639
19464,8,5154,304639
19465,6,4094,304673
19466,8,4679,304673
19467,6,5165,304780
19468,8,5876,304780
19469,6,1300,304965
19470,8,1138,304965
19471,6,2564,304986
19472,8,3571,304986
19473,6,5869,311946
19474,8,5065,311946
19475,6,6997,311945
19476,8,6585,311945
19477,6,5285,311944
19478,8,5316,311944
19479,6,6067,311943
19480,8,8224,311943
19481,6,5275,311942
19482,8,5911,311942
19483,6,7114,311941
19484,8,7787,311941
19485,6,11918,311940
19486,8,10729,311940
19487,6,11664,311939
19488,8,11541,311939
19489,6,7362,311938
19490,8,7886,311938
19491,6,9323,311937
19492,8,7205,311937
19493,6,7189,311936
19494,8,7749,311936
19495,6,8290,311935
19496,8,8033,311935
19497,6,9437,311934
19498,8,7612,311934
19499,6,7927,311933
19500,8,7320,311933
19501,6,6647,311951
19502,8,6681,311951
19503,6,8391,311950
19504,8,8181,311950
19505,6,10313,311949
19506,8,10271,311949
19507,6,7563,311948
19508,8,7595,311948
19509,5,4274,313115
19510,7,3982,313115
19511,5,3139,312393
19512,7,3178,312393
19513,13,6550,307358
19514,15,3723,307359
19515,13,3119,307359
19516,15,5824,307360
19517,13,4374,307360
19518,15,2965,307361
19519,13,3177,307361
19520,15,6932,307362
19521,13,6496,307362
19522,15,9485,307363
19523,13,9353,307363
19524,15,5311,307364
19525,13,6224,307364
19526,15,1925,307365
19527,13,1994,307365
19528,15,513,307366
19529,13,767,307366
19530,15,3452,307367
19531,13,3509,307367
19532,15,3377,307368
19533,13,3552,307368
19534,15,7655,307370
19535,13,6754,307370
19536,15,1260,307371
19537,13,1260,307371
19538,15,4282,311606
19539,13,4282,311606
19540,15,6307,311607
19541,13,6307,311607
19542,15,4226,311608
19543,13,4226,311608
19544,15,5452,311609
19545,13,5452,311609
19546,15,5736,311610
19547,13,5736,311610
19548,15,8974,311611
19549,13,8974,311611
19550,15,7506,311612
19551,13,7506,311612
19552,15,9863,307372
19553,13,8891,307372
19554,15,7050,309331
19555,13,7358,309331
19556,15,10186,309332
19557,13,11957,309332
19558,15,8262,309333
19559,13,9159,309333
19560,15,7766,307375
19561,13,6962,307375
19562,15,5676,307378
19563,13,6668,307378
19564,15,6577,307379
19565,13,5880,307379
19566,15,7610,307380
19567,13,8378,307380
19568,15,3999,307381
19569,13,3237,307381
19570,15,3615,307382
19571,13,3909,307382
19572,15,565,307385
19573,13,658,307385
19574,15,2864,307383
19575,13,2821,307383
19576,15,5015,313879
19577,13,5299,313879
19578,15,5118,307350
19579,13,4250,307350
19580,15,16010,307386
19581,13,15418,307386
19582,15,5071,307388
19583,13,5233,307388
19584,15,2383,307389
19585,13,2216,307389
19586,15,10494,307391
19587,13,7895,307391
19588,15,5952,307348
19589,13,6694,307348
19590,15,5134,307395
19591,13,6429,307395
19592,15,8574,307399
19593,13,9463,307399
19594,15,5929,307351
19595,13,5204,307351
19596,15,4518,307373
19597,13,4518,307373
19598,15,10572,307374
19599,13,10572,307374
19600,15,5060,311613
19601,13,5060,311613
19602,15,4948,311614
19603,13,8252,311614
19604,15,11885,311615
19605,13,11885,311615
19606,15,9295,311616
19607,13,9295,311616
19608,15,5000,311617
19609,13,5000,311617
19610,15,11357,311618
19611,13,11357,311618
19612,15,4836,307393
19613,13,4364,307393
19614,15,5942,307394
19615,13,5066,307394
19616,15,6559,312023
19617,13,7562,312023
19618,15,5346,312024
19619,13,5442,312024
19620,15,8132,308488
19621,13,8557,308488
19622,15,5112,312356
19623,13,4574,312356
19624,15,3936,311769
19625,13,4130,311769
19626,15,1642,311913
19627,13,2146,311913
19628,15,2171,311917
19629,13,2152,311917
19630,15,2122,312000
19631,13,2700,312000
19632,15,1524,311794
19633,13,1288,311794
19634,6,4386,310655
19635,8,4173,310655
19636,6,2379,310656
19637,8,2400,310656
19638,6,5385,311113
19639,8,5924,311113
19640,6,2069,311114
19641,8,2266,311114
19642,6,7377,311116
19643,8,8326,311116
19644,6,5084,311119
19645,8,5720,311119
19646,6,5961,311139
19647,8,6454,311139
19648,6,4123,311144
19649,8,5553,311144
19650,6,6718,311240
19651,8,6757,311240
19652,6,5792,311241
19653,8,5236,311241
19654,6,3883,311245
19655,8,4053,311245
19656,6,3462,311247
19657,8,4080,311247
19658,6,3393,311249
19659,8,4151,311249
19660,6,5825,311250
19661,8,5789,311250
19662,6,5458,311257
19663,8,6060,311257
19664,6,6182,311256
19665,8,6958,311256
19666,6,4993,311263
19667,8,4760,311263
19668,6,4218,311254
19669,8,4141,311254
19670,6,6881,311253
19671,8,6979,311253
19672,6,4011,311303
19673,8,3670,311303
19674,6,4515,311304
19675,8,4998,311304
19676,6,5037,310972
19677,8,5957,310972
19678,6,3645,310973
19679,8,4227,310973
19680,6,5797,311554
19681,8,6455,311554
19682,6,4432,311556
19683,8,5248,311556
19684,6,8229,311262
19685,8,7998,311262
19686,6,7628,311691
19687,8,7731,311691
19688,6,4647,310746
19689,8,4098,310746
19690,6,5632,311565
19691,8,4730,311565
19692,6,3947,311549
19693,8,4099,311549
19694,6,3828,311550
19695,8,3415,311550
19696,6,4460,311576
19697,8,5932,311576
19698,6,4991,311577
19699,8,5836,311577
19700,6,7235,311647
19701,8,8527,311647
19702,6,7327,311648
19703,8,7352,311648
19704,6,6413,311665
19705,8,6658,311665
19706,6,5009,311666
19707,8,5653,311666
19708,6,3168,311546
19709,8,2690,311546
19710,6,8010,309165
19711,8,8547,309165
19712,6,6133,311921
19713,8,6066,311921
19714,6,4724,311349
19715,8,4488,311349
19716,6,7053,309078
19717,8,6861,309078
