SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Scherbenwelt (1)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,7523,0,-1,3,163226
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Scherbenwelt (1)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,7524,0,-1,3,163228
|cFFFFD200Beruf: |rLederverarbeitung (1) |cFFFFD200Berufsausbilder: |rLederverarbeitung der Scherbenwelt (1)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,7525,0,-1,3,163229
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Scherbenwelt (1)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,7526,0,-1,3,163230
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Scherbenwelt (1)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,7527,0,-1,3,163231
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Scherbenwelt (1)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,7528,0,-1,3,163232
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7529,0,0,2,163294
|cFFFFD200Beruf: |rInschriftenkunde (75),7534,0,-1,3,165304
|cFFFFD200Beruf: |rInschriftenkunde (100),7535,0,-1,3,165456
|cFFFFD200Beruf: |rInschriftenkunde (150),7536,0,-1,3,165460
|cFFFFD200Beruf: |rInschriftenkunde (200),7537,0,-1,3,165461
|cFFFFD200Beruf: |rInschriftenkunde (250),7538,0,-1,3,165463
|cFFFFD200Beruf: |rInschriftenkunde (290),7539,0,-1,3,165464
|cFFFFD200Beruf: |rInschriftenkunde (350),7540,0,-1,3,165465
|cFFFFD200Beruf: |rInschriftenkunde des Kataklysmus (1),7541,0,-1,3,165466
|cFFFFD200Beruf: |rInschriftenkunde von Pandaria (1),7542,0,-1,3,165467
|cFFFFD200Beruf:|r Inschriftenkunde von Draenor (1)|n|cFFFFD200Entdeckung:|r Forschung: Traumtinte,7543,0,-1,10,182158
|cFFFFD200Beruf: |rInschriftenkunde (25),7544,0,-1,3,165564
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7545,0,0,2,165804
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7546,0,0,2,166356
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7547,0,0,2,166359
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7548,0,0,2,166363
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7549,0,0,2,166366
|cFFFFD200Verkäufer: |rMaru'sa|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:119297|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7550,0,0,2,166432
|cFFFFD200Verkäufer:|r Erik Breitstamm|n|cFFFFD200Gegenstand:|r Inschriftenkunde von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Joao Calhandro|n|cFFFFD200Gegenstand:|r Inschriftenkunde von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7551,0,1,2,166669
|cFFFFD200Verkäufer:|r Erik Breitstamm|n|cFFFFD200Gegenstand:|r Inschriftenkunde von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Joao Calhandro|n|cFFFFD200Gegenstand:|r Inschriftenkunde von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7552,0,1,2,167950
|cFFFFD200Verkäufer:|r Christopher Macdonald|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Steven Cochrane|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7554,0,1,2,168835
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7555,0,0,2,168836
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7556,0,0,2,168837
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7557,0,0,2,168838
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7558,0,0,2,168839
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7559,0,0,2,168840
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7560,0,0,2,168841
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7561,0,0,2,168842
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7562,0,0,2,168843
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7563,0,0,2,168844
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7564,0,0,2,168845
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7565,0,0,2,168846
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7566,0,0,2,168847
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7567,0,0,2,168848
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7568,0,0,2,168849
|cFFFFD200Verkäufer: |rPetir Sternenmeer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7569,0,0,2,168850
|cFFFFD200Verkäufer:|r Christopher Macdonald|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Steven Cochrane|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7571,0,1,2,168852
|cFFFFD200Verkäufer:|r Christopher Macdonald|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Steven Cochrane|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7572,0,1,2,168853
|cFFFFD200Verkäufer:|r Christopher Macdonald|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Steven Cochrane|n|cFFFFD200Gegenstand:|r Schneiderei von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7573,0,1,2,168854
|cFFFFD200Verkäufer:|r Zaren Hoffle|n|cFFFFD200Gegenstand:|r Ingenieurskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Sean Fangleine|n|cFFFFD200Gegenstand:|r Ingenieurskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7575,0,1,2,169140
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7577,0,1,2,170700
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7579,0,0,2,170701
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7581,0,1,2,170704
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7582,0,1,2,170705
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7583,0,1,2,170706
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7584,0,1,2,170707
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7585,0,1,2,170708
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7586,0,1,2,170709
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7587,0,1,2,170710
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7588,0,1,2,170711
|cFFFFD200Verkäufer:|r Costan Hochwall|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Juwelenkonstrukteur Harlaan|n|cFFFFD200Gegenstand:|r Juwelierskunst von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7589,0,1,2,170712
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7590,0,0,2,170713
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7591,0,0,2,170714
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7592,0,0,2,170715
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7593,0,0,2,170716
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7594,0,0,2,170717
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7595,0,0,2,170718
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7596,0,0,2,170719
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7597,0,0,2,170720
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7598,0,0,2,170721
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7599,0,0,2,170723
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7600,0,0,2,170724
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7601,0,0,2,170725
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7602,0,0,2,170726
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7603,0,0,2,170727
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7604,0,0,2,170729
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7605,0,0,2,170730
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r3|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7606,0,0,2,170731
|cFFFFD200Verkäufer: |rKaevan Scharfsinn|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r3|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7607,0,0,2,170732
|cFFFFD200Verkäufer: |rFariel Sternensang|n|cFFFFD200Zone: |rMondlichtung|n|cFFFFD200Kosten: |r5|Hitem:21100|h|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t|h,7608,0,-1,2,171072
|cFFFFD200Verkäufer: |rFariel Sternensang|n|cFFFFD200Zone: |rMondlichtung|n|cFFFFD200Kosten: |r5|Hitem:21100|h|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t|h,7609,0,-1,2,171073
|cFFFFD200Verkäufer: |rFariel Sternensang|n|cFFFFD200Zone: |rMondlichtung|n|cFFFFD200Kosten: |r5|Hitem:21100|h|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t|h,7610,0,-1,2,171074
|cFFFFD200Verkäufer: |rAlexi Hackercam|n|cFFFFD200Zone: |rMondsturz|n|cFFFFD200Kosten: |r60|Hitem:109118|h|TInterface\ICONS\INV_Ore_Blackrock_Ore.blp:0|t|h|n|n|cFFFFD200Verkäufer: |rTrixxy Volt|n|cFFFFD200Zone: |rFrostwall|n|cFFFFD200Kosten: |r60|Hitem:109118|h|TInterface\ICONS\INV_Ore_Blackrock_Ore.blp:0|t|h,7611,0,-1,2,182120
|cFFFFD200Verkäufer: |rNik Stahlringer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r5|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7612,0,0,2,177363
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7613,0,1,2,171391
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7614,0,1,2,171260
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7615,0,1,2,171263
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7616,0,1,2,171261
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7617,0,1,2,171264
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7618,0,1,2,171262
|cFFFFD200Verkäufer:|r Anders Kreuzstich|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Mondsturz|n|n|cFFFFD200Verkäufer:|r Leara Mondseide|n|cFFFFD200Gegenstand:|r Lederverarbeitung von Draenor|n|cFFFFD200Kosten:|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200Zone:|r Ashran,7619,0,1,2,171265
|cFFFFD200Verkäufer: |rGarm Hainläufer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7620,0,0,2,171266
|cFFFFD200Verkäufer: |rGarm Hainläufer|n|cFFFFD200Zone: |rKriegsspeer|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7621,0,0,2,171267
