Name_lang,InitialRotation[0],InitialRotation[1],InitialRotation[2],ID,Field_12_0_0_63534_003,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,Field_12_0_0_63534_013,OrderIndex,Field_12_0_0_63534_015,Field_12_0_0_63534_016,UiModelSceneID
Foliant des Draeneiglaubens,0,0,0,2513,0,0,3,1,1,916183,7422905,1,246847,1,10,561,2,0,0
Arbeitsnotizen des Schreibers,0,0,0,2514,0,0,3,1,1,948845,7422909,1,246848,1,10,562,2,0,0
"Gemälde ""Einladende Speisekammer""",0,0,0,2515,0,0,130,2,1,1246957,7422913,1,246849,1,10,563,0,0,0
"Gemälde ""Frucht des Arcan'dor""",0,0,0,2516,0,0,2,2,1,1399651,7422917,1,246850,1,10,564,3,0,0
"Gemälde ""Erhebt Eure Augen""",0,0,0,2517,0,0,2,2,1,1453482,7422921,1,246851,1,10,565,3,0,0
"Gemälde ""Gesunde Beschwörung""",0,0,0,2518,0,0,130,2,1,1453483,7422925,1,246852,1,10,566,0,0,0
"Gemälde ""Die Seerosen""",0,0,0,2519,0,0,130,2,1,1465948,7422929,1,246853,1,10,567,0,0,0
"Gemälde ""Zerbrochene Stufen""",0,0,0,2520,0,0,130,2,1,1469344,7422933,1,246854,1,10,568,0,0,0
"Gemälde ""Durch das Portal""",0,0,0,2521,0,0,130,2,1,1469345,7422937,1,246855,1,10,569,0,0,0
"Gemälde ""Lächelnde Sonnen""",0,0,0,2522,0,0,130,2,1,1471395,7422941,1,246856,1,10,570,0,0,0
"Gemälde ""Perspektive der Shu'halo""",0,0,0,2523,0,0,130,2,1,1600035,7422945,1,246857,1,10,571,0,0,0
"Gemälde ""Omen des Gezeitenweisen""",0,0,0,2524,0,0,130,2,1,2067046,7422949,1,246858,1,10,572,0,0,0
"Gemälde ""Schicksal allen Lebens""",0,0,0,2525,0,0,130,2,1,2084373,7422953,1,246859,1,10,573,0,0,0
Foliant der Unverwüstlichkeit der Verlassenen,0,0,0,2526,0,0,3,1,1,2499912,7422957,1,246860,1,10,574,2,0,0
"Gemälde ""Tee und Sünde""",0,0,0,2527,0,0,130,2,1,3533103,7422961,1,246861,1,10,575,0,0,0
"Gemälde ""Lichträcher""",0,0,0,2528,0,0,130,2,1,3533104,7422965,1,246862,1,10,576,0,0,0
Offener Foliant der Drachenhingabe,0,0,0,2529,0,0,3,1,1,4298559,7422969,1,246863,1,10,577,2,0,0
Foliant des verlorenen Drachen,0,0,0,2530,0,0,3,1,1,4298560,7422973,1,246864,1,10,578,2,0,0
Foliant der Erkenntnisse der Archäologischen Akademie,0,0,0,2531,0,0,3,1,1,4335906,7422977,1,246865,1,10,579,2,0,0
Aufzeichnungen des Schreibers der Kaheti,0,0,0,2532,0,0,3,1,1,5007024,7422981,1,246866,1,10,580,2,0,0
Foliant der Edikte der Irdenen,0,0,0,2533,0,0,3,1,1,5464689,7422986,1,246867,1,10,581,3,0,0
Breite lederbespannte Bank,0,0,0,2534,0,620712,3,1,1,6379062,7422990,5,246868,1,0,582,1,0,0
Wandspiegel der Klingenschlucht,0,0,0,2535,0,0,3,2,1,6379090,7422994,3,246869,1,0,583,1,0,0
Wassertrog des Bauern,0,0,0,2536,0,0,131,1,1,6794407,7422998,5,246870,0.7,0,584,0,0,0
Heugefüllter stabiler Futtertrog,0,0,0,2537,0,0,131,1,1,6794408,7423002,5,246871,1,0,585,0,0,0
Gemeißelte Steinbank,0,0,0,2538,0,565056,131,1,1,6794416,7423006,3,246872,1,0,586,0,0,0
[DNT] Plush Cushioned Chair - DO NOT USE - new asset coming,0,0,0,2539,0,557580,192,1,1,6794417,7096646,3,246873,1,0,587,0,0,0
Stabile Kohlenpfanne,0,0,0,2540,0,0,130,1,1,6794419,7423010,3,246874,1,0,588,0,0,0
Straßenlaterne der Gründerspitze,0,0,0,2541,0,0,130,1,1,6794422,7423016,5,246875,1,0,589,0,0,0
Laternenmast der Gründerspitze,0,0,0,2542,0,0,130,1,1,6794423,7423018,5,246876,1,0,590,0,0,0
Stabiler Futtertrog,0,0,0,2543,0,0,131,1,1,6918564,7423022,5,246877,1,0,591,0,0,0
[DNT] Unlit Tusked Sconce - DO NOT USE,0,0,0,2544,0,0,192,1,1,7048160,7467902,3,246878,1,0,592,0,0,0
Hauerbewehrte Hängeleuchte,0,0,0,2545,0,0,2,2,1,7048161,7426270,3,246879,1,0,593,1,0,0
Hornbewehrtes gebändertes Fass,0,0,0,2546,0,0,3,1,1,7080284,7423028,3,246880,1,0,594,1,0,0
Offenes hornbewehrtes gebändertes Fass,0,0,0,2547,0,0,3,1,1,7080285,7423030,3,246881,1,0,595,1,0,0
Lange Bank aus Orgrimmar,0,0,0,2548,0,565057,3,1,1,7080288,7423034,3,246882,1,0,596,1,0,0
Grobe gebänderte Kiste,0,0,0,2549,0,0,3,1,1,7080295,7423038,1,246883,1,0,597,1,0,0
Offene grobe gebänderte Kiste,0,0,0,2550,0,0,3,1,1,7080296,7423042,1,246884,1,0,598,1,0,0
Kleiner Holztisch mit Tischläufer,0,0,0,2578,0,0,131,1,1,6794411,7423056,3,246934,1,0,599,0,0,0
Kleiner stabiler Holztisch,0,0,0,2579,0,0,131,1,1,6794413,7423052,3,246935,1,0,600,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Crafting_Tool01.m2,0,0,0,2583,0,0,131,1,1,6225684,7109520,0,246953,1,0,856,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Decor_Spoon01.m2,0,0,0,2584,0,0,130,1,1,6225696,7109521,0,246954,1,0,971,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Defense_Barricade01.m2,0,0,0,2585,0,0,129,1,1,6225697,7109522,0,246955,1,0,996,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Defense_Barricade01_Destroyed.m2,0,0,0,2586,0,0,129,1,1,6225698,7109524,0,246957,1,0,902,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Food_Planter02.m2,0,0,0,2587,0,0,131,1,1,6225703,7109525,0,246958,1,0,903,0,0,0
Versiegelter Pilzkrug,0,0,0,2588,0,0,3,1,1,6225716,7423074,1,246959,1,10,857,2,0,0
Geöffneter Pilzkrug,0,0,0,2589,0,0,131,1,1,6225717,7109529,1,246960,1,10,858,2,0,0
Elegantes Sitzkissen,0,0,0,2590,0,0,3,1,1,6435035,7423082,1,246961,1,0,904,1,0,0
Mushanklößchenstapel,0,0,0,2591,0,0,3,1,1,643880,7423086,1,247220,1,10,601,2,0,0
Kleiner Stuhl aus Orgrimmar,0,0,0,2592,0,565852,3,1,1,6379089,7423090,1,247221,1,0,602,1,0,0
Teller mit Drachenkebab,0,0,0,2593,0,0,3,1,1,7109343,7423094,3,247222,1,10,603,2,0,0
Teller mit gerösteter Flussbestie,0,0,0,2594,0,0,3,1,1,7109344,7423098,3,247223,1,10,604,2,0,0
Teller mit Blütenfrüchten aus Valdrakken,0,0,0,2595,0,0,3,1,1,7109345,7423102,3,247224,1,10,605,2,0,0
Teller mit Brüffelchrippchen,0,0,0,2596,0,0,3,1,1,7109346,7423106,3,247225,1,10,606,2,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Crafting_Tool02.m2,0,0,0,2597,0,0,131,1,1,6225685,7111030,0,247226,1,0,972,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Decor_KnickKnacks01.m2,0,0,0,2598,0,0,131,1,1,6225691,7111032,0,247227,1,0,836,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Decor_KnickKnacks02.m2,0,0,0,2599,0,0,131,1,1,6225692,7111034,0,247228,1,0,837,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Decor_Bowl01.m2,0,0,0,2600,0,0,130,1,1,6225694,7111035,0,247229,1,0,838,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Decor_Bowl02.m2,0,0,0,2601,0,0,130,1,1,6225695,7111037,0,247230,1,0,839,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Defense_Spear01.m2,0,0,0,2602,0,0,131,1,1,6225699,7111039,0,247231,1,0,840,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Defense_Shield01.m2,0,0,0,2603,0,0,131,1,1,6225700,7111041,0,247232,1,0,841,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Defense_BlowGun01.m2,0,0,0,2604,0,0,131,1,1,6225701,7111043,0,247233,1,0,973,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Food_Planter01.m2,0,0,0,2605,0,0,131,1,1,6225702,7111044,0,247234,1,0,805,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Lighting_Brazier01.m2,0,0,0,2606,0,0,129,1,1,6225707,7111048,0,247235,1,0,974,0,0,0
[DNT] [AUTOGEN] 12FN_Fungarian_Lighting_Brazier01_Unlit.m2,0,0,0,2607,0,0,129,1,1,6225708,7111049,0,247236,1,0,842,0,0,0
Elegante geschnitzte Tür,0,0,0,3826,0,558397,2,1,1,6435840,7423154,3,247501,1,0,806,1,1,0
Elfisches Waldrebengerüst,0,0,0,3827,0,0,3,1,1,6855760,7423158,3,247502,1,0,991,1,0,0
Signalkohlenpfanne der Pandaren,0,0,0,3831,0,0,2,1,1,520142,7423162,1,247661,1,10,697,2,0,0
Pult des Pandarengelehrten,0,0,0,3832,0,0,3,1,1,535966,7423166,3,247662,1,10,698,2,0,0
Bücherregal des Pandarengelehrten,0,0,0,3833,0,0,3,1,1,536629,7423170,5,247663,1,10,726,2,0,0
Räuchergefäß des Jadetempels,0,0,0,3834,0,0,131,1,1,610578,7423174,3,247664,1,10,727,0,0,0
Apexistor,0,0,0,3835,0,0,131,1,1,971068,7423178,5,247665,1,10,750,0,0,0
Sockel aus Dalaran,0,0,0,3836,0,0,131,1,1,1455738,7423182,3,247666,1,10,751,0,0,0
MUTTERs titanische Kohlenpfanne,0,0,0,3837,0,0,2,1,1,1934697,7423186,1,247667,1,10,699,4,0,0
Gefangenes Auge von N'Zoth,0,0,0,3838,0,0,3,1,1,3074885,7423190,1,247668,1,10,700,4,0,0
Bücherregal des Lehrensuchers,0,0,0,3839,0,0,3,1,1,6854354,7423194,5,247669,1,10,728,2,0,0
Pandarenspeisekammer,0,0,0,3840,0,0,3,1,1,6854357,7423198,5,247670,1,10,729,2,0,0
Eisentor des Drachenmals,0,0,0,3867,0,560338,3,1,1,414219,7423202,5,247727,1,10,677,2,0,0
Pandarensteinpfosten,0,0,0,3868,0,0,3,1,1,519133,7423206,1,247728,1,10,640,2,0,0
Steinerner Pandarenlaternenmast,0,0,0,3869,0,0,2,1,1,519135,7423210,3,247729,1,10,641,2,0,0
Drachen des Roten Kranichs,0,0,0,3870,0,0,3,1,1,524268,7423214,5,247730,1,10,752,2,0,0
Hängende Papierlaternen,0,0,0,3871,0,0,3,1,1,525038,7423218,5,247731,0.5,10,753,2,0,0
Glückbringende Hängelaterne,0,0,0,3872,0,0,2,3,1,526372,7423222,5,247732,1,10,754,2,0,0
Kochtopf von Halbhügel,0,0,0,3873,0,566042,35,1,1,526861,7423226,3,247733,1,10,642,2,0,0
Brunnen aus Pel'zin,0,0,0,3874,0,0,3,1,1,527720,7423230,5,247734,1,10,643,2,0,0
Bank des Gasthauses Zum Glücklichen Reisenden,0,0,0,3875,0,619053,3,1,1,7508792,7518991,1,247735,1,10,678,2,0,0
Drachenbrunnen des Jadetempels,0,0,0,3876,0,0,3,1,1,530128,7423238,5,247736,0.7,10,755,2,0,0
Sturmbräugebräufass,0,0,0,3877,0,0,3,1,1,531170,7423242,1,247737,1,10,756,2,0,0
Pandarenheilerteppich,0,0,0,3878,0,0,3,4,1,575033,7423247,5,247738,1,10,679,2,0,0
[DNT] Kun-Lai Lacquered Rickshaw - do not use - new asset,0,0,0,3879,0,0,192,1,1,577102,7423251,5,247739,1,0,680,2,0,0
Sockel aus Katmogu,0,0,0,3880,0,0,3,1,1,603539,7423255,1,247740,1,10,644,2,0,0
Kugel der Macht aus Katmogu,0,0,0,3881,0,0,3,1,1,604187,7423259,1,247741,1,10,645,2,0,0
Zeitloser Klößchenwagen,0,0,0,3882,0,0,131,1,1,898242,7423263,3,247742,1,10,681,0,0,0
[DNT] Hanging Paper Lanterns - do not use - duplicate,0,0,0,3883,0,0,192,1,1,904238,7423267,5,247743,1,10,682,2,0,0
Duellflagge der Allianz,0,0,0,3884,0,0,2,1,1,2353834,7423271,3,247744,1,10,757,2,0,0
Duellflagge der Horde,0,0,0,3885,0,0,2,1,1,2353835,7423275,3,247745,1,10,758,2,0,0
Schildwachenflagge der Silberschwingen,0,0,0,3886,0,0,2,1,1,2490318,7423279,3,247746,1,10,683,2,0,0
Flagge des Kriegshymnenklans,0,0,0,3887,0,0,2,1,1,2490319,7423283,3,247747,1,10,759,2,0,0
[DNT] Kyrian Spirit Healer - DO NOT USE - NPC tech not ready yet,0,0,0,3888,0,0,192,1,1,3730968,7423287,5,247748,1,0,760,0,0,0
Erdwühlerminenlore,0,0,0,3889,0,0,131,1,1,4901298,7423291,5,247749,1,10,684,0,0,0
Tiefbeutekristall,0,0,0,3890,0,0,3,1,1,5770750,7423295,3,247750,1,10,654,2,0,0
Deaktivierte Sphärenkanone der K'areshi,0,0,0,3891,0,0,3,1,1,6009484,7423299,5,247751,0.6,10,761,3,0,0
Pandarenkamin,-90,0,0,3892,0,0,2,1,1,6431405,7423303,5,247752,1,10,762,2,0,0
Duellflagge des Herausforderers,0,0,0,3893,0,0,3,1,1,199687,7423307,3,247756,1,10,646,2,0,0
Schlachtfeldbanner der Allianz,0,0,0,3894,0,0,2,1,1,200268,7423311,3,247757,1,10,736,2,0,0
Verstärktes Allianzbanner,0,0,0,3895,0,0,2,1,1,200273,7423315,3,247758,1,10,615,2,0,0
Schlachtfeldbanner der Horde,0,0,0,3896,0,0,2,1,1,200276,7423319,3,247759,1,10,609,2,0,0
Verstärktes Hordebanner,0,0,0,3897,0,0,2,1,1,200281,7423323,3,247760,1,10,647,2,0,0
Unangefochtenes Schlachtfeldbanner,0,0,0,3898,0,0,3,1,1,200283,7423327,3,247761,1,10,616,2,0,0
Schlachtfeldflagge des Nethersturms,0,0,0,3899,0,0,3,1,1,200301,7423331,3,247762,1,10,638,2,0,0
Ermächtigung des Berserkers,0,0,0,3900,0,0,3,1,1,200305,7423335,3,247763,1,10,648,2,0,0
Rätselhafter lila Kristall,0,0,0,3901,0,0,131,1,1,200307,7423339,3,247764,1,10,649,0,0,0
Ermächtigung des Heilers,0,0,0,3902,0,0,3,1,1,200308,7423343,3,247765,1,10,617,2,0,0
Ermächtigung des Läufers,0,0,0,3903,0,0,3,1,1,200309,7423347,3,247766,1,10,639,2,0,0
Bett des weisen Pandaren,0,0,0,3904,0,0,3,1,1,579248,7423351,3,247767,1,10,701,2,0,0
Ermächtigung des Wächters,0,0,0,3905,0,0,3,1,1,660744,7423355,3,247768,1,10,702,2,0,0
Chaotische Ermächtigung,0,0,0,3906,0,0,3,1,1,1586378,7423359,3,247769,1,10,650,2,0,0
Geheimnisvolle Ermächtigung,0,0,0,3907,0,0,3,1,1,1588459,7423363,3,247770,1,10,703,2,0,0
Zangarmarschenlaternenmast,0,0,0,3908,0,0,130,1,1,193878,7116664,100,247771,1,0,980,0,0,0
Handvoll Zangarpilze,0,0,0,3909,0,0,131,1,1,193917,7116665,100,247772,1,0,981,0,0,0
Robustes Zangarregal,0,0,0,3910,0,0,131,1,1,193932,7116666,100,247773,1,0,992,0,0,0
Orangefarbener Zangarmarschenbaum,0,0,0,3911,0,0,131,1,1,193937,7116669,100,247774,0.4,0,982,0,0,0
Leuchtende Zangarpilzschale,0,0,0,3912,0,0,131,1,1,193948,7116670,100,247775,1,0,884,0,0,0
Leuchtender Zangarpilzbecher,0,0,0,3913,0,0,131,1,1,193949,7116672,100,247776,1,0,885,0,0,0
Blauer Zangarmarschenbaum,0,0,0,3914,0,0,131,1,1,193980,7116673,100,247777,1,0,886,0,0,0
Grüner Zangarmarschenbaum,0,0,0,3915,0,0,131,1,1,193984,7116674,100,247778,1,0,887,0,0,0
Violetter Zangarmarschenbaum,0,0,0,3916,0,0,131,1,1,193988,7116675,100,247779,1,0,993,0,0,0
Verdorrter Zangarmarschenbaum,0,0,0,3917,0,0,131,1,1,193990,7116677,100,247780,1,0,888,0,0,0
Leuchtender verdorrter Zangarmarschenbaum,0,0,0,3918,0,0,131,1,1,193991,7116679,100,247781,1,0,983,0,0,0
Pulsierender Zangarpilz,0,0,0,3919,0,0,131,1,1,201124,7116681,100,247782,1,0,889,0,0,0
[DNT] Orange Spore Light - endeavor canceled (inside only),0,0,0,3920,0,0,130,1,1,202225,7116682,100,247783,1,0,984,2,0,0
[DNT] Spore Light - endeavor canceled (inside only),0,0,0,3921,0,0,130,1,1,202229,7116683,100,247784,1,0,985,2,0,0
Galaktisches leerenvernarbtes Banner,0,0,0,3922,0,0,3,1,1,6210877,7116690,5,247785,1,10,997,2,0,0
Stand des Nachtgeborenenhändlers,0,0,0,3981,0,0,3,1,1,1352412,7423403,5,247842,1,10,656,2,0,0
Luxusschlafsofa von Suramar,0,0,0,3982,0,0,3,1,1,1361683,7423407,5,247843,1,10,657,2,0,0
Büchersammlung aus Suramar,-90,0,0,3983,0,0,3,1,1,1366196,7423411,5,247844,1,10,610,2,0,0
Nachtgeborenenbank,0,0,0,3984,0,562181,3,1,1,1369308,7423415,1,247845,1,10,618,2,0,0
Arkweintheke,0,0,0,3985,0,0,3,1,1,1393424,7423419,5,247847,1,10,763,2,0,0
Lackierte Pandarenkiste,0,0,0,3993,0,0,3,1,1,520092,7423423,1,247855,1,10,651,2,0,0
Zelt vom Gipfel der Ruhe,0,0,0,3994,0,0,3,1,1,531405,7423427,5,247856,1,10,749,2,0,0
Zeremonienglocke von Shaohao,0,0,0,3995,0,0,3,1,1,531955,7423431,5,247858,1,10,764,2,0,0
[DNT] [AUTOGEN] 12BE_BloodElf_Decor_Pillow01_Destroyed.m2,0,0,0,4013,0,0,131,1,1,7127784,7128751,0,247890,1,10,825,0,0,0
[DNT] [AUTOGEN] 12BE_BloodElf_Furniture_BeanBag01_Destroyed.m2,0,0,0,4014,0,0,131,1,1,7127786,7128752,0,247891,1,10,911,0,0,0
Laterne der Nachtgeborenen,0,0,0,4022,0,0,2,1,1,1309258,7423443,1,247908,1,10,619,2,0,0
Zaunpfahl aus Suramar,0,0,0,4023,0,0,3,1,1,1360361,7423447,1,247909,1,10,730,2,0,0
Wandleuchte aus Suramar,0,0,0,4024,0,0,2,2,1,1360655,7423451,1,247910,1,10,731,2,0,0
Sitzplatz der Shal'dorei,0,0,0,4025,0,563313,3,1,1,1361686,7423455,1,247911,1,10,658,2,0,0
Großer traditioneller Teppich der Shal'dorei,0,0,0,4026,0,0,3,4,1,1361706,7423459,5,247912,1,10,620,2,0,0
Verzierter Tisch aus Suramar,0,0,0,4027,0,0,3,1,1,1361708,7423463,5,247913,1,10,732,2,0,0
Verzierter Tisch aus Suramar mit Tischläufer,0,0,0,4028,0,0,3,1,1,1361709,7423467,5,247914,1,10,733,2,0,0
Quadratischer Tisch aus Suramar,0,0,0,4029,0,0,3,1,1,1361710,7423471,3,247915,1,10,765,2,0,0
Quadratischer Tisch aus Suramar mit Tischläufer,0,0,0,4030,0,0,3,1,1,1361711,7423475,3,247916,1,10,621,2,0,0
Kleiner Tisch aus Suramar mit Tischläufer,0,0,0,4031,0,0,3,1,1,1361714,7423479,1,247917,1,10,766,2,0,0
Juwelierstisch der Nachtgeborenen,0,0,0,4032,0,0,3,1,1,1368700,7423483,1,247918,1,10,739,2,0,0
Traditioneller Teppich der Shal'dorei,0,0,0,4033,0,0,3,4,1,1378306,7423487,3,247919,1,10,659,2,0,0
Runder Teppich der Shal'dorei,0,0,0,4034,0,0,3,4,1,1378307,7423491,3,247920,1,10,660,2,0,0
Wandregal der Nachtgeborenen,0,0,0,4035,0,0,3,2,1,1389475,7423495,3,247921,1,10,622,2,0,0
Zaun aus Suramar,0,0,0,4036,0,0,3,1,1,1408526,7423499,1,247922,1,10,740,2,0,0
Eindämmungszelle aus Suramar,0,0,0,4037,0,0,3,1,1,1408528,7423503,5,247923,1,10,661,2,0,0
Straßenlaterne aus Suramar,0,0,0,4038,0,0,2,1,1,1410429,7423507,5,247924,1,10,713,2,0,0
Vorratstruhe aus Suramar,0,0,0,4039,0,0,3,1,1,1445014,7423511,1,247925,1,10,662,2,0,0
Fenster aus Suramar,0,0,0,4040,0,0,2,2,1,1309274,7423515,5,248009,0.9,10,767,2,0,0
Offenes Zelt der Shal'dorei,0,0,0,4041,0,0,3,1,1,1373509,7423519,5,248010,1,10,768,2,0,0
Skelettdrachenkopf der Volltrefferhütte,0,0,0,4042,0,0,3,2,1,1315073,7423523,5,248011,1,10,747,3,0,0
Zielattrappe der Pandaren,0,0,0,4048,0,0,131,1,1,533284,7423527,3,248081,1,10,652,0,0,0
Traditioneller Braufestkrug,0,0,0,4157,0,0,131,1,1,2918351,7423531,1,248101,1,10,623,0,0,0
Zielattrappe der Venthyr,0,0,0,4158,0,0,131,1,1,3719708,7423535,3,248102,1,10,663,0,0,0
Drakonischer Steintisch,0,0,0,4159,0,0,3,1,1,3883454,7423539,5,248103,1,10,685,2,0,0
Fünfeckiger Steintisch,0,0,0,4160,0,0,3,1,1,3883455,7423543,1,248104,1,10,737,2,0,0
Wandleuchte aus Valdrakken,0,0,0,4161,0,0,2,2,1,3886996,7423547,3,248105,1,10,686,2,0,0
Gebändertes Fass aus Valdrakken,0,0,0,4162,0,0,3,1,1,3917374,7423551,1,248106,1,10,687,2,0,0
Vorratstruhe aus Valdrakken,0,0,0,4163,0,0,3,1,1,3917382,7423555,1,248107,1,10,714,2,0,0
Lange Vorratstruhe aus Valdrakken,0,0,0,4164,0,0,3,1,1,3917383,7423559,3,248108,1,10,688,2,0,0
Zaun aus Valdrakken,0,0,0,4165,0,0,3,1,1,3952852,7423563,1,248109,1,10,689,2,0,0
Zaunpfahl aus Valdrakken,0,0,0,4166,0,0,3,1,1,3952853,7423567,1,248110,1,10,664,2,0,0
Grüne Vase aus Valdrakken,0,0,0,4167,0,0,3,1,1,4204641,7423571,3,248111,0.6,10,665,2,0,0
Gartenbrunnen aus Valdrakken,0,0,0,4168,0,0,3,1,1,4204643,7423575,3,248112,1,10,715,2,0,0
Teleskop aus Thaldraszus,0,0,0,4169,0,0,3,1,1,4222966,7423579,5,248113,1,10,690,2,0,0
Drakonisches Nistbett,0,0,0,4170,0,0,3,1,1,4237314,7423583,5,248114,0.5,10,716,2,0,0
[DNT] Valdrakken Bookcase - DO NOT USE - newer asset in place,0,0,0,4171,0,0,192,1,1,4286995,7468064,5,248115,1,0,717,0,0,0
Kronleuchter aus Valdrakken,0,0,0,4172,0,0,2,3,1,4290181,7423591,1,248116,0.7,10,718,2,0,0
Folianten des fleißigen Dracthyrs,0,0,0,4173,0,0,3,1,1,4298566,7423595,1,248117,1,10,719,2,0,0
Literatur des blauen Drachenschwarms,0,0,0,4174,0,0,3,1,1,4317323,7423599,1,248118,1,10,720,2,0,0
Literatur des grünen Drachenschwarms,0,0,0,4175,0,0,3,1,1,4317324,7423603,1,248119,1,10,666,2,0,0
Literatur des roten Drachenschwarms,0,0,0,4176,0,0,3,1,1,4317325,7423607,1,248120,1,10,667,2,0,0
Runder drakonischer Teppich,0,0,0,4177,0,0,3,4,1,4497614,7423611,5,248121,0.7,10,721,2,0,0
Nicht tödlicher Einarmiger Bandit,0,0,0,4178,0,0,131,1,1,5933735,7423615,5,248122,1,10,691,0,0,0
[DNT] DuelingFlag_HousingProp.m2 - DO NOT USE - tester asset,0,0,0,4179,0,0,192,1,1,7134776,7423619,3,248123,1,0,692,0,0,0
Der große Hort,0,0,0,4180,0,0,2,1,1,7134811,7423623,5,248124,1,10,624,4,0,0
Portal zur Verdammnis,0,0,0,4181,0,0,2,1,1,7134869,7423627,5,248125,1,10,722,4,0,0
Lagertisch der Klingenschlucht,0,0,0,4386,0,0,3,1,1,7080290,7423631,3,248246,1,0,693,1,0,0
Schließkiste aus Sturmwind,0,0,0,4401,0,0,3,1,1,936398,7423635,1,248332,1,10,625,2,0,0
Großer Holztisch aus Sturmwind,0,0,0,4402,0,0,3,1,1,936473,7423639,5,248333,1,10,723,2,0,0
Holzbank aus Sturmwind,0,0,0,4403,0,565537,3,1,1,953799,7423643,1,248334,1,10,626,2,0,0
Holzhocker aus Sturmwind,0,0,0,4404,0,565538,3,1,1,953802,7423647,1,248335,1,10,627,2,0,0
Holztisch aus Sturmwind,0,0,0,4405,0,0,3,1,1,953804,7423651,3,248336,1,10,611,2,0,0
Felsbrocken mit runder Oberfläche,0,0,0,4406,0,0,3,1,1,7142957,7423655,5,248337,1,0,628,1,0,0
Flacher Felsbrocken,0,0,0,4407,0,0,3,1,1,7142958,7423659,5,248338,1,0,629,1,0,0
Hügelfelsbrocken,0,0,0,4408,0,0,3,1,1,7142959,7423663,5,248339,1,0,724,1,0,0
Wegweiser der Gründerspitze,0,0,0,4422,0,0,131,1,1,6794424,7423667,5,248400,1,0,738,0,0,0
Ziergleve der Kaldorei,0,0,0,4423,0,0,3,1,1,7146887,7423671,1,248401,1,10,668,3,0,0
Grummel-Kafaraffinerie,0,0,0,4424,0,0,3,1,1,532503,7148226,5,248402,1,10,998,3,0,0
Grummelzelt,0,0,0,4425,0,0,3,1,1,577606,7145252,5,248403,1,10,905,2,0,0
[DNT] Stack of Kafa Mugs,0,0,0,4426,0,0,128,1,1,1305116,7145319,0,248404,1,10,976,2,0,0
Kafasahnekännchen,0,0,0,4427,0,0,3,1,1,1305118,7145317,1,248405,1,10,975,2,0,0
Aufsteller des Zauberkastens,0,0,0,4428,0,0,3,1,1,1305132,7145336,1,248406,1,10,994,2,0,0
Dalaran-Kafatisch,0,0,0,4429,0,0,3,1,1,1400889,7148066,3,248407,1,10,977,2,0,0
[DNT] [AUTOGEN] 12BE_BloodElf_Structure_Statue02.m2,0,0,0,4430,0,0,131,1,1,6684013,7148423,0,248408,1,10,890,0,0,0
Fassständer aus Sturmwind,0,0,0,4443,0,0,3,1,1,929381,7423695,3,248617,1,10,792,2,0,0
Geflochtener Korb aus Westfall,0,0,0,4444,0,0,3,1,1,949210,7423699,1,248618,1,10,769,2,0,0
Pavillon aus Sturmwind,0,0,0,4445,0,0,3,1,1,1004948,7423703,5,248619,1,10,770,3,0,0
Rankgerüst und Becken aus Sturmwind,0,0,0,4446,0,0,3,1,1,1004961,7423707,3,248620,0.6,10,793,2,0,0
Bewachsener Torbogen aus Sturmwind,0,0,0,4447,0,0,3,1,1,1004965,7423711,3,248621,0.6,10,794,2,0,0
Hölzernes Plumpsklo,0,0,0,4448,0,0,3,1,1,1048173,7423715,5,248622,1,10,771,2,0,0
Regal des Kaldoreischreibers,0,0,0,4449,0,0,131,1,1,1120369,7423719,3,248623,1,10,795,0,0,0
Grillparty-Lagerfeuer,0,0,0,4450,0,565956,162,1,1,1525053,7423723,1,248624,1,10,796,0,0,0
Sukkulente Palme der Klingenschlucht,0,0,0,4451,0,0,3,1,1,5917522,7423727,5,248625,1,0,797,1,1,0
Kampfkaktus der Klingenschlucht,0,0,0,4452,0,0,3,1,1,5930373,7423731,3,248626,1,0,798,1,0,0
Steppenläufer der Klingenschlucht,0,0,0,4453,0,0,3,1,1,5975189,7423735,1,248627,1,0,799,1,0,0
Palme der Klingenschlucht,0,0,0,4454,0,0,3,1,1,6009471,7423739,5,248628,1,0,800,1,0,0
Blaubeerbusch aus Nagrand,0,0,0,4455,0,0,3,1,1,6043927,7423743,3,248629,1,0,772,1,0,0
