ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
635,고대 차원문 III,용비늘 기지의 언덕 위에 있는 루비비늘 전초기지에서 테일린 다크앤빌을 찾아가 네 번째 고대 차원문을 이용할 수 있습니다.,추가 차원문 지점 잠금 해제,13,10,4578411,8,0,0,0,0,0,0,0,0,0,0,0,0
636,원정대 분류,용의 섬의 여러 장소에서 분류 원정을 수행할 수 있도록 해제합니다. 용비늘 기지의 의사 내너스가 시작하는 방법을 자세히 알려줄 것입니다. (전역 퀘스트 플레이가 가능해야 합니다.),분류 전역 퀘스트 플레이 가능,13,8,1109101,10,0,0,0,0,0,0,0,0,0,0,0,0
637,땅속의 보물,원정대 삽을 사용해 흐트러진 흙 둔덕을 찾아 파낼 수 있게 됩니다. 용비늘 기지의 길잡이 제브에게서 원정대 삽을 구매할 수 있습니다.,흐트러진 흙 보물 잠금 해제,13,5,2201832,8,0,0,0,0,0,0,0,0,0,0,0,0
639,원정대 대장기술,용비늘 기지의 대장 마고르에게서 도면: 굳건한 삽을 입수할 수 있습니다.,대장기술 제작법 잠금 해제,13,5,1392955,8,0,0,0,0,0,0,0,0,0,0,0,96828
640,추가 보급품,용의 섬 보물상자에서 25%의 확률로 용의 섬 보급품을 추가로 발견합니다.,추가 보급품 잠금 해제,13,10,1397630,8,0,0,0,0,0,0,0,0,0,0,0,0
641,길탐색자의 나침반,용비늘 기지의 길잡이 제브에게서 길탐색자의 나침반 장난감을 받아야 합니다.,장난감 잠금 해제,13,9,4635197,8,0,0,0,0,0,0,0,0,0,1,0,0
643,동물 전문가,용비늘 기지의 그랜팝 위스커스에게서 회색 마르모니 및 검은 쏜살벌레 전투 애완동물을 입수할 수 있습니다.,애완동물 잠금 해제,13,11,2991181,8,0,198725,0,0,0,0,0,0,0,1,0,0
644,원정대 주문각인 III,용비늘 기지의 대장 마고르에게서 각인 기법: 환영 양피지: 용암 투사체를 입수할 수 있습니다.,주문각인 제작법 잠금 해제,13,21,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
646,원정대 보석세공 I,"용비늘 기지의 대장 마고르에게서 디자인: 눈부신 말리가이트, 디자인: 활력의 말리가이트, 디자인: 스승의 넬타라이트, 디자인: 서슬 푸른 넬타라이트를 입수할 수 있습니다.",보석세공 제작법 잠금 해제,13,9,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96833
647,원정대 보석세공 II,용비늘 기지의 대장 마고르에게서 디자인: 대지의 수호자의 우상과 디자인: 생명의 어머니의 우상을 입수할 수 있습니다.,보석세공 제작법 잠금 해제,13,13,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96833
649,용비늘 원정대 복장,용비늘 원정대의 길잡이 제브에게서 꾸미기용 용비늘 기지 복장을 입수할 수 있습니다.,원정대 복장 잠금 해제,13,14,4291724,8,0,0,0,0,0,0,0,0,0,0,0,0
650,꽥꽥-E 꽥꽥 변조기,용비늘 기지의 길잡이 제브에게서 꽥꽥-E 음성 변조기를 입수할 수 있습니다. 이는 꽥꽥-E 기계 동료의 핵심 부품입니다.,애완동물 재료 잠금 해제,13,21,4048816,8,0,0,0,0,0,0,0,0,0,0,0,0
652,고대 차원문 IV,용비늘 기지의 언덕 위에 있는 루비비늘 전초기지에서 테일린 다크앤빌을 찾아가 다섯 번째 고대 차원문을 이용할 수 있습니다.,추가 차원문 지점 잠금 해제,13,15,4578411,8,0,0,0,0,0,0,0,0,0,0,0,0
653,원정대 재봉술 I,"용비늘 기지의 대장 마고르에게서 도안: 대가의 야생천 낚시 모자, 도안: 대가의 야생천 요리사 모자, 도안: 탐험가의 약초학 깃발, 도안: 탐험가의 지질학 깃발을 입수할 수 있습니다.",재봉술 제작법 잠금 해제,13,15,4549162,8,0,0,0,0,0,0,0,0,0,0,0,96826
654,원정대 재봉술 II,용비늘 기지의 대장 마고르에게서 도안: 서늘한 방석과 도안: 용비늘 원정대의 원정 천막을 입수할 수 있습니다.,재봉술 제작법 잠금 해제,13,17,1392955,8,0,0,0,0,0,0,0,0,0,0,0,96826
655,아늑함 연구,"용비늘 기지의 레아나에게서 부드러운 보라색 베개, 반짝이는 성물회 베개, 작은 삼각 베개 장난감을 입수할 수 있습니다.",베개 장난감 잠금 해제,13,17,1392559,8,0,0,0,0,0,0,0,0,0,0,0,0
656,폭발적인 고고학,용비늘 기지의 길잡이 제브에게서 원정대 폭발물을 입수할 수 있습니다.,야외 소비용품 잠금 해제,13,20,133713,8,0,0,0,0,0,0,0,0,0,0,0,0
658,고대 차원문 V,용비늘 기지의 언덕 위에 있는 루비비늘 전초기지에서 테일린 다크앤빌을 찾아가 여섯 번째 고대 차원문을 이용할 수 있습니다.,추가 차원문 지점 잠금 해제,13,17,4578411,8,0,0,0,0,0,0,0,0,0,0,0,0
659,추가 보급품 II,"보물상자에서 추가 용의 섬 보급품을 획득할 확률이 다시 한번 25%만큼 증가해, 총 50%만큼 증가합니다.",추가 보급품 잠금 해제,13,18,1397630,8,0,0,0,0,0,0,0,0,0,0,0,0
661,원정대 재봉술 III,용비늘 기지의 대장 마고르에게서 도안: 하늘매듭 원정대 배낭을 입수할 수 있습니다.,재봉술 제작법 잠금 해제,13,19,4549162,8,0,0,0,0,0,0,0,0,0,0,0,96826
663,고대 차원문 VI,용비늘 기지의 언덕 위에 있는 루비비늘 전초기지에서 테일린 다크앤빌을 찾아가 일곱 번째 고대 차원문을 이용할 수 있습니다.,추가 차원문 지점 잠금 해제,13,20,4578411,8,0,0,0,0,0,0,0,0,0,0,0,0
664,원정대 주문각인 II,용비늘 기지의 대장 마고르에게서 각인 기법: 용비늘 원정대 계약서를 입수할 수 있습니다.,주문각인 제작법 잠금 해제,13,19,4549174,8,0,0,0,0,0,0,0,0,0,0,0,96832
665,용비늘 원정대 휘장,용비늘 기지의 분류학자 제이크스에게서 용비늘 원정대 휘장을 잠금 해제하십시오.,휘장 형상 잠금 해제,13,19,514262,8,0,0,0,0,0,0,0,0,0,0,0,0
669,고대 차원문 VII,용비늘 기지의 언덕 위에 있는 루비비늘 전초기지에서 테일린 다크앤빌을 찾아가 여덟 번째 고대 차원문을 이용할 수 있습니다.,추가 차원문 지점 잠금 해제,13,23,4578411,8,0,0,0,0,0,0,0,0,0,0,0,0
670,쏜살파리 타기,용비늘 기지의 그랜팝 위스커스에게서 두 마리의 쏜살파리 탈것(길들인 쏜살파리 및 하늘빛 쏜살파리)을 입수할 수 있습니다.,쏜살파리 탈것 잠금 해제,13,25,3995641,8,0,0,0,0,0,0,0,0,0,0,0,0
673,비룡감시자 필사본 I,"용비늘 기지의 레아나에게서 소생한 원시비룡을 위한 신규 비룡감시자 필사본 4개(뾰족한 눈썹, 갈기 용두, 쐐기 턱, 갈색 털)를 입수할 수 있습니다.",새로운 비룡감시자 필사본 잠금 해제,13,9,4622499,8,0,0,0,0,0,0,0,0,0,0,0,0
674,원정대 기계공학 I,용비늘 기지의 대장 마고르에게서 설계도: 중력 변위 장치와 설계도: 원시 분해 폭탄을 입수할 수 있습니다.,기계공학 제작법 잠금 해제,13,9,1392955,8,0,0,0,0,0,0,0,0,0,0,0,96829
675,원정대 보석세공 III,용비늘 기지의 대장 마고르에게서 디자인: 위대한 여백 돋보기를 입수할 수 있습니다.,보석세공 제작법 잠금 해제,13,15,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96833
676,원정대 기계공학 II,용비늘 기지의 대장 마고르에게서 설계도: 바닥이 없는 수렁진창 광석 자루와 설계도: 용수철 충전식 카즈고라이트 직물 절단기를 입수할 수 있습니다.,기계공학 제작법 잠금 해제,13,15,1392955,8,0,0,0,0,0,0,0,0,0,0,0,96829
677,원정대 주문각인 I,용비늘 기지의 대장 마고르에게서 각인 기법: 소생한 원시비룡: 가시 돋친 용두 필사본을 입수할 수 있습니다.,주문각인 제작법 잠금 해제,13,15,4549162,8,0,0,0,0,0,0,0,0,0,0,0,96832
678,비룡감시자 필사본 II,"용비늘 기지의 레아나에게서 소생한 원시비룡을 위한 신규 비룡감시자 필사본 4개(가시 돋친 곤봉 꼬리, 넘긴 뿔, 유린날개 무늬, 휘어진 쐐기 이마)를 입수할 수 있습니다.",새로운 비룡감시자 필사본 잠금 해제,13,15,4622499,8,0,0,0,0,0,0,0,0,0,0,0,0
679,비룡감시자 필사본 III,"용비늘 기지의 레아나에게서 바람내기 벨로시비룡, 고원 비룡, 절벽 황야비룡을 위한 신규 비룡감시자 필사본 3개(붉은색 비늘)를 입수할 수 있습니다.",새로운 비룡감시자 필사본 잠금 해제,13,22,4622499,8,0,0,0,0,0,0,0,0,0,0,0,0
680,원정대 기계공학 III,용비늘 기지의 대장 마고르에게서 설계도: 꽥꽥-E를 입수할 수 있습니다.,기계공학 제작법 잠금 해제,13,21,4048816,8,0,0,0,0,0,0,0,0,0,0,0,96829
681,통합 진영의 깃발,용비늘 기지의 분류학자 제이크스에게서 성물회와 탐험가 연맹 두 조직(지금은 용비늘 원정대로 한 몸이 되었으므로)의 깃발을 입수할 수 있습니다.,깃발 장난감 잠금 해제,13,19,132487,8,0,0,0,0,0,0,0,0,0,0,0,0
682,원정대 재봉술 IV,용비늘 기지의 대장 마고르에게서 도안: 오리인형 담요를 입수할 수 있습니다.,재봉술 제작법 잠금 해제,13,21,4549162,8,0,0,0,0,0,0,0,0,0,0,0,96826
683,보석 박힌 새끼용 보물 지도,용비늘 기지의 대장 마고르에게서 특별한 보물 지도를 입수할 수 있습니다. 이 지도로 보석 박힌 새끼용 재료와 보석세공 도안을 찾을 수 있습니다.,보물 지도 잠금 해제,13,21,237387,8,0,0,0,0,0,0,0,0,0,0,0,0
684,고급 원정대 도구,"용비늘 기지의 레아나에게서 원정대 발굴기, 믿음직한 청소 도구, 연구원의 확대기 꾸미기용 무기 형상을 입수할 수 있습니다.",원정대 도구 형상 잠금 해제,13,7,4202228,10,0,0,0,0,0,0,0,0,0,0,0,0
685,원정대 장비 II,용비늘 기지의 길잡이 제브에게서 유용한 전투용 원정대 다리보호구를 입수할 수 있습니다.,바지 방어구 잠금 해제,13,18,4291727,8,0,0,0,0,0,0,0,0,0,0,0,0
686,고대 차원문 I,"용비늘 기지의 언덕 위에 있는 루비비늘 전초기지에서 테일린 다크앤빌과 대화하여, 루비비늘 전초기지와 코발트 전당 사이를 오갈 수 있는 한 쌍의 고대 차원문을 잠금 해제할 수 있습니다.",고대 차원문 잠금 해제,13,7,4578411,10,0,0,0,0,0,0,0,0,0,0,73864,0
694,이스카라 투스카르,이스카라 투스카르와 관계를 구축하기 시작했습니다.,이스카라 투스카르 영예 잠금 해제,14,1,4566513,8,0,0,0,0,0,0,0,0,0,0,0,0
695,신성한 투스카르 토템,장로 포아와 대화하여 도난당한 신성한 투스카르 토템을 식별해 회수할 수 있도록 합니다.,투스카르 보물 잠금 해제,14,2,442741,8,0,0,0,0,0,0,0,0,0,0,0,0
696,공동체 잔치,투스카르의 공동체 잔치 준비에 참여하여 이스카라와의 평판과 음식 섭취를 통한 강화 효과를 얻을 수 있게 됩니다. 이스카라에서 덩치 큰 키눅과 대화하여 자세한 이야기를 들을 수 있습니다.,공동체 잔치 잠금 해제,14,3,2066013,10,0,0,0,0,0,0,0,0,0,0,0,0
697,요리 재료 상인,"이스카라의 꼬마 카이에게서 투스카르 여행용 수프 냄비와 고래 뼈 다기 세트 장난감, 투스카르 구타용 판자와 투스카르 울루 칼 꾸미기용 형상을 입수할 수 있습니다.",요리 장난감 및 도구 형상 잠금 해제,14,4,644380,8,0,0,0,0,0,0,0,0,0,0,0,0
698,고원 낚시,용의 섬의 가장 높은 웅덩이와 호수에 있는 물고기 떼를 낚는 데 도움이 되는 도구를 만들 수 있습니다. 이스카라의 타비오를 방문해 투스카르의 최고 비밀을 알아내야 합니다.,고원 낚시 잠금 해제,14,6,4672495,8,0,0,0,0,0,0,0,0,0,0,0,0
699,낚시 그물 I,이스카라의 타비오와 대화해 낚시 그물을 만드는 데 도움을 받을 수 있습니다. 투스카르 낚시 그물을 설치하면 지속적으로 자동으로 생선을 낚습니다.,낚시 콘텐츠 잠금 해제,14,5,2159817,8,0,0,0,0,0,0,0,0,0,0,0,0
700,낚시 작살 I,이스카라 작살을 만들어 용의 섬의 덩치 큰 바다 생물을 사냥할 수 있습니다. 이스카라의 타비오를 방문해 자세한 정보를 확인해야 합니다.,낚시 콘텐츠 잠금 해제,14,7,1911518,8,0,0,0,0,0,0,0,0,0,0,0,0
701,얼음 낚시,용의 섬의 얼음 지역에 있는 새로운 물고기 떼를 낚는 데 도움이 되는 도구를 만들 수 있습니다. 이스카라의 타비오를 방문해 투스카르의 싸늘한 비밀을 알아내야 합니다.,얼음 낚시 잠금 해제,14,10,236801,8,0,0,0,0,0,0,0,0,0,0,0,0
702,낚시 그물 II,낚시 그물을 강화하여 생선을 더 많이 잡거나 낚시 속도를 증가시킬 수 있습니다. 이스카라의 타비오를 방문해 자세한 정보를 확인해야 합니다.,낚시 강화 잠금 해제,14,13,2159815,8,0,0,0,0,0,0,0,0,0,0,0,0
703,용암 낚시,용의 섬의 용암 지역에 있는 새로운 물고기 떼를 낚는 데 도움이 되는 도구를 만들 수 있습니다. 이스카라의 타비오를 방문해 투스카르의 끓어오르는 비밀을 알아내야 합니다.,용암 낚시 잠금 해제,14,15,514278,8,0,0,0,0,0,0,0,0,0,0,0,0
704,낚시 작살 II,이스카라 낚시 작살을 강화할 물품을 만들 수 있습니다. 이스카라의 타비오를 방문해 자세한 정보를 확인해야 합니다.,낚시 강화 잠금 해제,14,18,1376040,8,0,0,0,0,0,0,0,0,0,0,0,0
706,투스카르 낚시 상자,용의 섬 수로와 해안에서 도난당한 투스카르 낚시 상자를 회수할 수 있도록 합니다. 이스카라의 타비오를 방문해 자세한 정보를 확인해야 합니다.,낚시 보물 잠금 해제,14,27,294477,8,0,0,0,0,0,0,0,0,0,0,0,0
708,비룡감시자 필사본 I,"이스카라의 노루크에게서 고원 비룡을 위한 신규 비룡감시자 필사본 4개(쐐기 볼, 다중 뿔 머리, 텁수룩한 이마, 지느러미 목)를 입수할 수 있습니다.",새로운 비룡감시자 필사본 잠금 해제,14,7,4622497,8,0,0,0,0,0,0,0,0,0,0,0,0
709,비룡감시자 필사본 II,"이스카라의 노루크에게서 고원 비룡을 위한 신규 비룡감시자 필사본 3개(칼날 꼬리, 큰 점박 무늬, 가시 뿔)를 입수할 수 있습니다.",새로운 비룡감시자 필사본 잠금 해제,14,13,4622497,8,0,0,0,0,0,0,0,0,0,0,0,0
710,비룡감시자 필사본 III,"이스카라의 노루크에게서 바람내기 벨로시비룡, 소생한 원시비룡, 절벽 황야비룡을 위한 신규 비룡감시자 필사본 3개(푸른색 비늘)를 입수할 수 있습니다.",새로운 비룡감시자 필사본 잠금 해제,14,19,4622497,8,0,0,0,0,0,0,0,0,0,0,0,0
711,투스카르 투구,이스카라의 오마푸리타에게서 8종류의 따뜻한 꾸미기용 머리보호구 형상을 입수할 수 있습니다.,투구 형상 잠금 해제,14,6,4620974,8,0,0,0,0,0,0,0,0,0,0,0,0
712,투스카르 배낭,이스카라의 티쿠크에게서 12종류의 든든한 꾸미기용 배낭 형상을 입수할 수 있습니다.,배낭 형상 잠금 해제,14,16,4620163,8,0,0,0,0,0,0,0,0,0,0,0,0
713,투스카르 어깨덧대,이스카라의 론투피트에게서 12종류의 이스카라 투스카르 어깨보호구 형상을 입수할 수 있습니다.,어깨보호구 형상 잠금 해제,14,28,4621334,8,0,0,0,0,0,0,0,0,0,0,0,0
714,투스카르 무기,이스카라의 하누에게서 꾸미기용 투스카르 무기 형상을 입수할 수 있습니다.,무기 형상 잠금 해제,14,24,4183251,8,0,0,0,0,0,0,0,0,0,0,0,0
715,놀 배낭,이스카라의 스캡스에게서 5종류의 꾸미기용 놀 배낭 망토 형상을 입수할 수 있습니다.,배낭 형상 잠금 해제,14,29,4562569,8,0,0,0,0,0,0,0,0,0,0,0,0
716,훈련 중인 야수관리인,"이스카라의 지크에게서 두 마리의 새로운 전투 애완동물(수염이, 물장구 나무이빨)을 입수할 수 있습니다.",애완동물 잠금 해제,14,9,3751919,8,0,0,0,0,0,0,0,0,0,0,0,0
717,투스카르 무역상의 장비,이스카라의 론투피트에게서 꾸미기용 투스카르 무역상의 망토 형상과 꾸미기용 투스카르 무역상의 가죽 방어구 복장을 입수할 수 있습니다.,가죽 복장 잠금 해제,14,12,4095088,8,0,0,0,0,0,0,0,0,0,0,0,0
718,즐거움의 눈,이스카라 남동쪽 섬의 키오포에게서 2종류의 썰매 장난감을 입수할 수 있습니다.,썰매 장난감 잠금 해제,14,26,1247304,8,0,0,0,0,0,0,0,0,0,0,0,0
719,푸른 안식,이스카라의 론투피트에게서 푸른색 덮개를 씌운 콩주머니 의자를 입수할 수 있습니다.,장난감 잠금 해제,14,23,1519423,8,0,0,0,0,0,0,0,0,0,0,0,0
720,낚시꾼의 사치,이스카라의 눈부크에게서 2종류의 물고기를 주제로 한 장난감을 입수할 수 있습니다.,낚시 장난감 잠금 해제,14,17,533422,8,0,0,0,0,0,0,0,0,0,0,0,0
721,투스카르 휘장,이스카라의 무리크에게서 이스카라 투스카르 휘장을 입수할 수 있습니다.,휘장 형상 잠금 해제,14,21,4566513,8,0,0,0,0,0,0,0,0,0,0,0,0
723,투스카르 장비 II,이스카라의 알빅에게서 유용한 어깨보호구를 입수할 수 있습니다.,어깨 방어구 잠금 해제,14,22,4095092,8,0,0,0,0,0,0,0,0,0,0,0,0
724,투스카르 장비 I,이스카라의 알빅에게서 유용한 팔보호구를 입수할 수 있습니다.,손목 방어구 잠금 해제,14,14,4095086,8,0,0,0,0,0,0,0,0,0,0,0,0
725,정찰 오투크,이스카라의 타토에게서 2종류의 오투크 탈것(노란색 정찰 오투크 및 갈색 정찰 오투크)을 입수할 수 있습니다.,오투크 탈것 잠금 해제,14,25,4093849,8,0,0,0,0,0,0,0,0,0,0,0,0
726,용감한 탐험가,"당당하게 쟁취한 ""용감한 탐험가"" 칭호를 사용할 수 있도록 합니다.",칭호 잠금 해제,13,25,4553783,8,0,0,0,0,0,0,0,0,0,0,0,0
727,공동체의 일원,"용의 섬 투스카르와의 우정을 나타내는 ""이스카라의"" 칭호를 사용할 수 있도록 합니다.",칭호 잠금 해제,14,30,4186580,8,0,0,0,0,0,0,0,0,0,0,0,0
728,전역 이야기 두루마리,매주 용군단 야외에서 고급 등급 투스카르 이야기 두루마리를 발견할 수 있도록 합니다. 이 두루마리를 장로 포아에게 반납하고 보상을 받을 수 있습니다.,고급 이야기 두루마리 잠금 해제,14,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
729,던전 탐구자의 이야기 두루마리,매주 용군단 던전에서 희귀 등급 투스카르 이야기 두루마리를 발견할 수 있도록 합니다. 이 두루마리를 장로 포아에게 반납하고 보상을 받을 수 있습니다.,희귀 이야기 두루마리 잠금 해제,14,15,4549162,8,0,0,0,0,0,0,0,0,0,0,0,0
733,추가 보급품 II,"꽃과 기타 식물 기반 보물에서 추가 용의 섬 보급품을 획득할 확률이 다시 한번 25%만큼 증가해, 총 50%만큼 증가합니다.",추가 보급품 잠금 해제,14,20,133651,8,0,0,0,0,0,0,0,0,0,0,0,0
734,추가 보급품 I,25%의 확률로 꽃과 기타 식물 기반 보물에서 추가 용의 섬 보급품을 획득합니다.,추가 보급품 잠금 해제,14,8,133651,8,0,0,0,0,0,0,0,0,0,0,0,0
741,투스카르 가죽세공 I,이스카라의 로쿠투크에게서 도안: 동맹의 훈훈한 모피 외투와 도안: 눈뭉치 제조기를 입수할 수 있습니다.,가죽세공 제작법 잠금 해제,14,15,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
742,투스카르 주문각인 I,이스카라의 노루크에게서 각인 기법: 고원 비룡: 검은색 털을 입수할 수 있습니다.,주문각인 제작법 잠금 해제,14,13,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
743,투스카르 가죽세공 II,"이스카라의 로쿠투크에게서 도안: 충격방지 장갑, 도안: 호화로운 꽃 가방, 도안: 눈부신 덮개, 도안: 숙련 무두장이의 모자를 입수할 수 있습니다.",가죽세공 제작법 잠금 해제,14,18,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
